Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Years of Experience
fffe33003400350031003400,Female,Service,No,1,3.0,6.4,0.43,15.832876712328767
fffe32003700310037003400,Female,Service,No,1,1.0,4.0,0.26,16.076712328767123
fffe31003000370038003000,Male,Product,No,5,9.0,9.6,0.84,16.471232876712328
fffe33003100370032003600,Female,Product,Yes,1,2.0,4.3,0.2,15.610958904109589
fffe3300320036003800,Female,Service,No,4,9.0,5.9,0.76,15.580821917808219
fffe31003300300034003900,Male,Product,No,3,7.0,8.6,0.87,16.446575342465753
fffe33003000310035003600,Male,Product,Yes,3,6.0,7.8,0.67,15.849315068493151
fffe33003300360038003100,Female,Product,Yes,0,1.0,3.7,0.18,16.457534246575342
fffe33003000390039003700,Female,Product,Yes,1,2.0,2.2,0.18,15.912328767123288
fffe32003400300038003600,Female,Product,Yes,3,6.0,5.4,0.51,15.654794520547945
fffe32003800370033003500,Female,Service,Yes,1,2.0,4.5,0.25,16.416438356164385
fffe32003100330038003600,Female,Service,No,2,5.0,7.5,0.57,15.967123287671233
fffe3800390034003000,Female,Service,No,2,6.0,6.9,0.58,15.564383561643835
fffe3400340034003700,Male,Service,No,5,8.0,8.4,0.89,16.34794520547945
fffe32003200390036003200,Female,Service,No,3,7.0,7.6,0.62,16.002739726027396
fffe33003000300034003400,Female,Service,No,3,5.0,6.6,0.66,16.054794520547944
fffe3100380036003200,Male,Service,No,4,7.0,7.2,0.71,15.901369863013699
fffe31003100380039003000,Male,Service,Yes,3,3.0,4.0,0.28,15.975342465753425
fffe31003500350035003700,Male,Product,Yes,2,4.0,3.6,0.31,15.860273972602739
fffe31003900340033003300,Female,Product,Yes,1,4.0,2.8,0.09,16.106849315068494
fffe3500330037003700,Female,Service,Yes,3,6.0,6.0,0.5,15.7013698630137
fffe32003000340032003600,Female,Service,Yes,5,9.0,5.9,0.83,16.197260273972603
fffe3700370037003000,Female,Service,Yes,2,4.0,5.6,0.5,16.512328767123286
fffe3200300032003800,Male,Product,Yes,2,4.0,5.9,0.45,15.923287671232877
fffe3900320033003400,Female,Product,No,2,5.0,6.7,0.51,16.252054794520546
fffe32003500350033003200,Female,Product,Yes,1,2.0,5.2,0.29,16.073972602739726
fffe32003200390038003200,Male,Service,Yes,2,4.0,5.0,0.35,16.07123287671233
fffe31003500340030003500,Female,Service,No,2,4.0,6.1,0.59,16.293150684931508
fffe33003300360031003600,Female,Service,No,3,5.0,5.8,0.53,15.838356164383562
fffe32003700350035003800,Female,Service,No,5,9.0,10.0,0.93,16.041095890410958
fffe33003100310034003100,Female,Product,Yes,3,7.0,10.0,0.93,15.983561643835616
fffe32003000300033003100,Female,Service,Yes,3,6.0,7.4,0.59,15.906849315068493
fffe3200310033003000,Male,Product,Yes,2,6.0,7.4,0.58,15.76986301369863
fffe32003400310035003500,Male,Product,No,4,6.0,7.7,0.56,15.536986301369863
fffe32003200380033003100,Male,Service,No,2,4.0,5.9,0.53,15.747945205479452
fffe3500320035003500,Male,Service,No,3,6.0,6.5,0.64,16.301369863013697
fffe32003000310033003000,Male,Service,Yes,2,4.0,6.1,0.47,16.476712328767125
fffe32003700340038003600,Male,Product,Yes,2,3.0,3.0,0.21,15.67123287671233
fffe33003100360035003800,Male,Product,No,0,1.0,0.0,0.0,16.073972602739726
fffe32003300310037003000,Male,Service,Yes,4,6.0,6.4,0.5,16.254794520547946
fffe3900310039003700,Female,Service,Yes,3,5.0,6.5,0.47,15.824657534246576
fffe33003000300031003900,Male,Product,No,2,4.0,7.5,0.63,16.164383561643834
fffe3800370032003200,Female,Product,Yes,2,5.0,4.2,0.3,15.906849315068493
fffe31003500370035003900,Male,Service,Yes,0,1.0,3.6,0.26,15.704109589041096
fffe32003400390037003000,Female,Product,Yes,1,2.0,6.0,0.42,16.221917808219178
fffe33003300300037003600,Male,Service,No,4,7.0,8.1,0.75,16.252054794520546
fffe32003100330035003000,Male,Product,No,2,5.0,6.4,0.53,16.065753424657533
fffe3800320038003900,Male,Service,Yes,1,1.0,2.9,0.24,16.24109589041096
fffe3500320038003400,Male,Product,Yes,1,3.0,6.1,0.46,16.45205479452055
fffe3400390030003600,Female,Service,No,3,6.0,5.7,0.55,16.205479452054796
fffe3300380038003000,Female,Product,Yes,2,6.0,6.8,0.61,15.936986301369863
fffe3600340035003100,Male,Service,Yes,3,7.0,7.9,0.8,15.69041095890411
fffe3900350038003800,Female,Product,No,1,3.0,5.9,0.43,16.057534246575344
fffe33003000350032003700,Female,Service,No,3,6.0,5.5,0.45,15.857534246575343
fffe32003500330034003800,Male,Service,Yes,2,5.0,6.8,0.48,15.96986301369863
fffe33003300320034003800,Male,Service,Yes,1,1.0,0.0,0.01,16.304109589041097
fffe31003900320034003900,Female,Service,Yes,2,2.0,3.4,0.28,16.4986301369863
fffe31003000320039003000,Male,Service,No,3,7.0,7.3,0.59,16.295890410958904
fffe32003600380037003500,Male,Service,No,2,6.0,7.5,0.69,15.852054794520548
fffe310034003100,Male,Service,No,2,3.0,5.3,0.35,15.904109589041095
fffe33003100390035003800,Male,Service,No,4,8.0,6.4,0.6,16.02191780821918
fffe32003100350030003300,Female,Service,No,3,6.0,6.8,0.58,15.813698630136987
fffe32003400390032003400,Male,Service,No,2,6.0,6.9,0.55,16.383561643835616
fffe31003100310038003700,Female,Service,Yes,2,3.0,5.2,0.33,15.6
fffe31003500360037003500,Female,Service,Yes,1,1.0,2.8,0.21,16.295890410958904
fffe390036003800,Female,Service,No,1,2.0,3.8,0.29,15.953424657534246
fffe3300340034003500,Male,Service,Yes,4,4.0,8.2,0.65,16.446575342465753
fffe33003300310038003900,Female,Service,No,4,7.0,7.6,0.72,16.115068493150684
fffe33003400370034003000,Male,Product,Yes,2,5.0,6.1,0.48,15.852054794520548
fffe3200360032003500,Male,Service,No,2,5.0,6.7,0.55,16.147945205479452
fffe31003800340034003800,Female,Service,Yes,2,3.0,5.9,0.34,15.947945205479453
fffe32003200390031003600,Male,Service,Yes,1,2.0,1.8,0.08,16.52054794520548
fffe31003300340039003700,Female,Service,Yes,3,8.0,8.6,0.83,15.832876712328767
fffe3900330034003100,Female,Service,Yes,2,4.0,5.0,0.38,15.915068493150685
fffe31003200380038003300,Male,Product,Yes,3,5.0,5.9,0.49,16.339726027397262
fffe31003700320033003800,Female,Service,Yes,2,4.0,6.5,0.44,16.03835616438356
fffe3500330030003000,Female,Service,No,3,6.0,7.7,0.65,15.575342465753424
fffe32003000350034003500,Male,Service,Yes,1,3.0,3.9,0.33,15.627397260273973
fffe33003300350030003900,Female,Service,No,0,1.0,3.7,0.19,16.397260273972602
fffe33003000380035003700,Female,Product,Yes,3,5.0,6.7,0.44,16.068493150684933
fffe31003900340039003300,Female,Service,No,1,2.0,1.8,0.04,15.852054794520548
fffe31003900370033003500,Male,Service,Yes,1,2.0,4.8,0.33,15.95890410958904
fffe3100300037003900,Male,Product,No,3,8.0,8.6,0.81,15.789041095890411
fffe3200360030003800,Female,Service,Yes,2,4.0,3.5,0.27,15.843835616438357
fffe31003200340033003400,Female,Service,Yes,2,6.0,7.1,0.54,15.789041095890411
fffe3200300036003500,Male,Product,No,3,5.0,6.1,0.57,15.860273972602739
fffe33003200310036003300,Male,Service,Yes,2,4.0,6.9,0.68,16.435616438356163
fffe3800350033003200,Male,Service,Yes,1,4.0,4.1,0.3,15.991780821917809
fffe31003500330037003800,Female,Service,Yes,2,4.0,4.8,0.41,16.145205479452056
fffe32003200390032003400,Male,Service,Yes,2,4.0,5.2,0.42,16.23013698630137
fffe31003800380037003800,Male,Product,Yes,1,1.0,1.8,0.07,16.435616438356163
fffe32003000380039003900,Male,Service,Yes,3,6.0,5.6,0.51,15.635616438356164
fffe3900390034003900,Male,Product,No,2,4.0,5.1,0.45,16.416438356164385
fffe31003300330039003100,Female,Service,No,2,4.0,6.2,0.56,16.23835616438356
fffe33003100320031003100,Female,Product,Yes,1,2.0,6.5,0.43,16.276712328767122
fffe33003400330036003500,Female,Service,Yes,2,3.0,5.9,0.49,15.758904109589041
fffe32003400360038003200,Male,Service,Yes,4,7.0,7.0,0.55,15.767123287671232
fffe32003800310035003400,Female,Service,Yes,2,3.0,2.8,0.2,16.317808219178083
fffe32003300360030003700,Female,Service,No,3,5.0,6.3,0.63,15.613698630136986
fffe32003000360031003700,Female,Service,No,2,4.0,4.8,0.3,15.564383561643835
fffe3900300038003300,Female,Service,Yes,4,7.0,8.8,0.71,16.186301369863013
fffe31003800340036003400,Female,Service,No,2,3.0,4.3,0.29,15.726027397260275
fffe32003100380035003100,Male,Service,Yes,3,5.0,4.6,0.41,16.443835616438356
fffe32003800380034003600,Male,Service,No,2,5.0,7.1,0.55,15.953424657534246
fffe31003200320030003700,Female,Product,Yes,3,5.0,5.9,0.53,16.284931506849315
fffe31003100360035003500,Female,Product,Yes,2,4.0,6.5,0.56,15.98082191780822
fffe31003000390037003800,Female,Service,No,2,3.0,3.5,0.28,16.421917808219177
fffe33003200360037003900,Female,Service,No,3,6.0,6.4,0.57,16.167123287671235
fffe31003300330032003100,Male,Product,Yes,2,3.0,3.5,0.13,16.46027397260274
fffe3200360030003400,Male,Product,Yes,4,8.0,6.4,0.61,15.578082191780823
fffe32003100310037003400,Female,Product,Yes,3,6.0,7.0,0.58,15.901369863013699
fffe32003800370034003300,Female,Product,Yes,3,5.0,5.0,0.41,15.693150684931506
fffe33003300320031003600,Male,Service,No,3,5.0,5.9,0.52,15.843835616438357
fffe31003400360037003900,Male,Service,No,1,4.0,7.3,0.53,15.564383561643835
fffe3800330034003500,Male,Product,Yes,3,7.0,7.1,0.73,15.764383561643836
fffe310035003600,Male,Service,No,2,5.0,7.1,0.52,16.386301369863013
fffe31003500300038003100,Male,Product,Yes,2,5.0,6.7,0.53,15.953424657534246
fffe33003100370038003000,Male,Product,No,4,8.0,9.2,0.88,15.64109589041096
fffe33003300320034003400,Male,Service,No,4,8.0,6.6,0.64,15.53972602739726
fffe33003100330038003900,Female,Service,Yes,2,3.0,7.1,0.49,16.30958904109589
fffe3900320036003300,Female,Service,Yes,2,4.0,5.9,0.24,16.13972602739726
fffe32003700360037003900,Male,Service,Yes,1,2.0,5.8,0.36,15.991780821917809
fffe31003200360037003400,Male,Service,No,1,3.0,3.0,0.17,15.789041095890411
fffe3200360037003700,Male,Service,Yes,3,5.0,5.9,0.4,15.783561643835617
fffe330039003000,Male,Service,Yes,1,1.0,4.3,0.25,16.15068493150685
fffe31003800350031003900,Female,Service,Yes,4,9.0,7.4,0.71,16.383561643835616
fffe32003300300036003800,Male,Service,Yes,2,4.0,6.4,0.48,16.35890410958904
fffe3300390035003000,Male,Product,No,1,4.0,6.7,0.48,15.767123287671232
fffe32003200330031003800,Female,Product,Yes,1,2.0,4.7,0.34,16.21917808219178
fffe32003000390039003800,Female,Service,Yes,2,5.0,5.7,0.5,16.101369863013698
fffe32003000310032003700,Female,Product,Yes,1,3.0,5.1,0.28,15.906849315068493
fffe31003900380033003800,Male,Service,No,1,3.0,5.9,0.36,16.284931506849315
fffe32003700360037003500,Female,Product,No,1,4.0,4.7,0.35,16.432876712328767
fffe3100350035003700,Male,Product,No,3,7.0,5.9,0.51,16.065753424657533
fffe360037003100,Male,Product,No,3,8.0,8.2,0.76,15.863013698630137
fffe32003000390030003400,Female,Product,Yes,2,4.0,4.1,0.25,15.893150684931507
fffe31003900340037003900,Male,Product,No,3,6.0,6.0,0.57,15.89041095890411
fffe3200360034003500,Male,Service,Yes,2,4.0,6.7,0.55,15.654794520547945
fffe32003000330037003100,Male,Service,Yes,1,1.0,2.9,0.09,15.772602739726027
fffe31003300300039003800,Female,Service,Yes,0,1.0,1.6,0.1,16.410958904109588
fffe32003300320039003300,Male,Service,Yes,1,3.0,6.1,0.38,16.208219178082192
fffe31003100380035003300,Female,Service,Yes,1,3.0,5.9,0.46,16.194520547945206
fffe3600360039003800,Female,Product,Yes,2,4.0,5.7,0.44,16.084931506849315
fffe3500390030003800,Female,Service,Yes,1,4.0,6.3,0.49,16.076712328767123
fffe3500340033003200,Female,Product,Yes,3,5.0,4.6,0.39,16.336986301369862
fffe3200310036003900,Male,Product,No,1,2.0,2.4,0.1,15.978082191780821
fffe33003300320037003700,Female,Service,Yes,3,4.0,6.8,0.46,16.457534246575342
fffe32003900330038003000,Male,Service,No,3,7.0,7.2,0.51,15.904109589041095
fffe32003900390039003600,Female,Service,Yes,1,2.0,3.2,0.21,16.484931506849314
fffe32003300350030003100,Male,Product,Yes,3,5.0,5.3,0.5,16.172602739726027
fffe33003300320038003600,Female,Service,Yes,2,4.0,5.3,0.44,15.904109589041095
fffe31003500310031003800,Male,Service,Yes,1,1.0,2.9,0.16,15.715068493150685
fffe34003900,Male,Service,Yes,3,4.0,6.0,0.43,16.12054794520548
fffe31003800350038003400,Female,Service,No,2,7.0,8.7,0.7,15.95068493150685
fffe3100360039003800,Female,Product,Yes,2,3.0,4.4,0.22,15.780821917808218
fffe32003700340034003400,Male,Service,No,3,6.0,6.1,0.56,16.208219178082192
fffe32003600300039003100,Female,Service,Yes,3,5.0,5.5,0.46,16.232876712328768
fffe3500330034003900,Female,Service,Yes,1,1.0,3.9,0.27,16.4027397260274
fffe31003400300035003400,Male,Service,No,3,6.0,7.2,0.65,16.394520547945206
fffe32003600300039003200,Female,Product,Yes,2,4.0,4.9,0.29,15.898630136986302
fffe31003000380037003400,Female,Service,Yes,2,4.0,4.4,0.38,16.265753424657536
fffe3200300030003000,Male,Product,Yes,0,2.0,5.0,0.32,16.183561643835617
fffe3400360030003300,Female,Product,No,1,2.0,3.8,0.22,15.64109589041096
fffe3900340030003500,Female,Product,Yes,2,4.0,6.4,0.53,16.471232876712328
fffe3700360030003500,Male,Product,No,3,5.0,6.3,0.52,15.794520547945206
fffe31003100360033003700,Female,Service,Yes,3,4.0,4.6,0.42,15.627397260273973
fffe31003100370032003500,Male,Service,Yes,0,2.0,2.9,0.18,16.005479452054793
fffe32003800330030003700,Female,Service,Yes,3,7.0,7.8,0.69,16.43013698630137
fffe3300390034003500,Female,Product,No,3,7.0,6.0,0.56,15.63013698630137
fffe31003900310031003800,Male,Product,Yes,0,1.0,3.2,0.22,16.115068493150684
fffe33003300350031003700,Male,Service,No,3,6.0,8.5,0.89,16.057534246575344
fffe3200380039003600,Male,Service,No,4,8.0,5.9,0.61,15.715068493150685
fffe3900360037003200,Male,Product,Yes,0,1.0,5.9,0.12,15.772602739726027
fffe310036003900,Male,Service,No,0,1.0,0.1,0.0,15.646575342465754
fffe3300390037003500,Female,Product,Yes,2,4.0,4.7,0.36,15.753424657534246
fffe31003000390030003700,Female,Product,Yes,1,2.0,2.2,0.17,15.534246575342467
fffe31003300380038003200,Male,Service,Yes,2,4.0,6.5,0.48,15.843835616438357
fffe32003600330030003200,Female,Product,Yes,1,2.0,6.1,0.43,15.715068493150685
fffe32003200360036003700,Male,Service,Yes,1,1.0,4.5,0.29,16.101369863013698
fffe32003500310035003600,Male,Service,No,3,6.0,7.8,0.62,15.654794520547945
fffe3700330036003500,Male,Service,No,1,3.0,5.7,0.5,16.07945205479452
fffe32003600320039003900,Male,Service,Yes,1,1.0,0.4,0.02,16.273972602739725
fffe3100350035003800,Female,Service,Yes,1,3.0,6.1,0.47,16.33150684931507
fffe31003200340035003200,Male,Service,Yes,2,5.0,7.9,0.64,15.926027397260274
fffe3300320032003400,Male,Product,No,3,4.0,6.0,0.41,16.263013698630136
fffe31003200350031003700,Male,Product,Yes,5,10.0,9.1,1.0,15.893150684931507
fffe3700340031003000,Male,Service,Yes,4,6.0,7.5,0.66,16.4
fffe33003100360033003500,Female,Product,Yes,4,7.0,8.1,0.69,15.657534246575343
fffe32003900380034003700,Female,Service,No,2,5.0,7.3,0.59,16.328767123287673
fffe33003100350039003300,Male,Service,No,3,5.0,6.8,0.65,15.621917808219179
fffe32003300350034003300,Female,Service,Yes,2,4.0,6.4,0.63,16.194520547945206
fffe31003100320037003200,Female,Service,No,1,3.0,4.9,0.3,15.654794520547945
fffe31003900390038003300,Female,Service,No,1,2.0,0.8,0.03,15.917808219178083
fffe31003500310038003700,Male,Service,No,3,7.0,6.0,0.56,16.394520547945206
fffe3300380032003400,Female,Product,No,3,6.0,6.3,0.59,15.531506849315068
fffe33003300370032003900,Female,Service,No,0,1.0,2.6,0.12,16.123287671232877
fffe32003100320033003700,Female,Service,Yes,2,4.0,3.6,0.24,16.068493150684933
fffe31003700380031003500,Male,Service,Yes,4,7.0,5.5,0.49,15.704109589041096
fffe3300390039003300,Female,Service,Yes,2,5.0,7.2,0.56,16.50958904109589
fffe32003500370033003900,Male,Service,No,4,6.0,7.5,0.58,16.14246575342466
fffe31003200350033003600,Female,Service,Yes,3,5.0,5.0,0.41,15.838356164383562
fffe32003100350038003400,Female,Product,Yes,1,4.0,3.7,0.31,16.134246575342466
fffe3900380034003700,Female,Service,Yes,2,4.0,5.3,0.32,16.15890410958904
fffe31003800340038003800,Female,Service,Yes,2,4.0,5.7,0.45,15.849315068493151
fffe3600300033003800,Female,Product,Yes,1,4.0,4.5,0.4,15.665753424657535
fffe32003000300039003900,Female,Product,No,2,4.0,6.5,0.46,15.953424657534246
fffe32003600300037003300,Female,Product,Yes,1,2.0,4.5,0.37,15.76986301369863
fffe3100350035003300,Male,Product,No,2,5.0,5.3,0.33,16.161643835616438
fffe3200330035003100,Male,Service,Yes,2,5.0,6.7,0.5,15.972602739726028
fffe3400350036003700,Female,Product,No,2,6.0,5.5,0.52,16.164383561643834
fffe32003700380036003800,Male,Product,Yes,0,1.0,3.7,0.2,16.054794520547944
fffe3300320039003200,Male,Product,Yes,2,5.0,5.6,0.41,16.002739726027396
fffe3600390039003300,Male,Product,No,0,1.0,1.7,0.14,15.627397260273973
fffe33003300340039003400,Male,Service,No,2,6.0,8.1,0.67,16.186301369863013
fffe33003200300039003400,Female,Service,Yes,1,3.0,4.6,0.3,16.13150684931507
fffe33003000360038003500,Female,Product,Yes,2,4.0,3.5,0.26,15.772602739726027
fffe31003800310031003200,Male,Service,Yes,2,5.0,5.3,0.36,15.808219178082192
fffe31003600380038003800,Female,Product,No,2,5.0,6.7,0.54,16.504109589041096
fffe3400320038003100,Female,Product,Yes,4,6.0,7.6,0.56,16.03287671232877
fffe3300390033003000,Male,Service,Yes,2,5.0,5.7,0.42,15.994520547945205
fffe33003200360032003500,Female,Service,No,2,5.0,7.5,0.53,16.041095890410958
fffe31003500310031003100,Female,Service,No,3,5.0,6.9,0.68,15.726027397260275
fffe31003900300036003100,Female,Product,Yes,3,5.0,5.9,0.44,16.35890410958904
fffe3100380033003500,Female,Service,No,2,5.0,4.2,0.35,16.213698630136985
fffe32003300310035003100,Female,Service,Yes,4,7.0,6.5,0.58,16.24931506849315
fffe31003200390034003100,Female,Service,No,0,1.0,3.2,0.24,16.065753424657533
fffe32003000300038003000,Male,Service,Yes,3,7.0,5.9,0.58,15.567123287671233
fffe3200380036003100,Male,Product,No,5,8.0,8.9,0.79,15.547945205479452
fffe32003100390033003700,Male,Product,Yes,4,8.0,8.2,0.86,16.265753424657536
fffe380038003500,Female,Product,No,0,1.0,1.8,0.03,16.493150684931507
fffe32003600380030003300,Female,Service,Yes,2,3.0,3.6,0.18,16.389041095890413
fffe3600310038003500,Female,Service,No,1,3.0,4.1,0.33,16.35890410958904
fffe31003200380036003100,Male,Service,No,3,7.0,8.0,0.74,15.6
fffe32003000330034003900,Female,Service,Yes,1,1.0,2.8,0.19,16.21095890410959
fffe33003300310039003400,Female,Service,Yes,1,3.0,5.8,0.4,16.326027397260273
fffe32003300330038003500,Female,Service,No,1,1.0,3.4,0.26,15.843835616438357
fffe3400320033003500,Male,Service,No,2,4.0,3.4,0.28,16.34246575342466
fffe31003100340036003500,Female,Product,Yes,2,4.0,6.2,0.61,16.156164383561645
fffe31003200300034003600,Female,Service,Yes,3,6.0,5.6,0.46,15.635616438356164
fffe32003300300038003000,Male,Service,Yes,1,1.0,3.9,0.29,16.106849315068494
fffe33003000350032003200,Male,Service,Yes,1,2.0,5.0,0.28,15.66027397260274
fffe32003000390032003900,Male,Service,Yes,0,2.0,4.3,0.27,15.698630136986301
fffe3300310037003100,Female,Service,Yes,3,4.0,4.6,0.4,16.46849315068493
fffe32003300310031003200,Female,Service,Yes,3,5.0,6.6,0.53,15.547945205479452
fffe33003300320032003700,Male,Product,No,2,3.0,3.9,0.22,15.783561643835617
fffe3900380039003900,Male,Service,Yes,3,5.0,5.6,0.46,15.643835616438356
fffe31003900390035003300,Male,Service,No,4,8.0,7.9,0.7,16.443835616438356
fffe3100340030003900,Female,Product,Yes,3,5.0,5.9,0.41,15.608219178082193
fffe32003300320035003700,Male,Service,No,2,5.0,5.7,0.51,15.756164383561643
fffe32003000300031003200,Female,Product,Yes,1,3.0,5.5,0.35,15.547945205479452
fffe32003600360037003600,Female,Service,Yes,2,3.0,5.4,0.3,15.96986301369863
fffe33003400360036003400,Female,Service,No,2,4.0,5.9,0.38,16.454794520547946
fffe31003400360036003100,Male,Service,No,4,4.0,9.2,0.97,15.742465753424657
fffe32003900370037003100,Male,Service,Yes,3,6.0,6.3,0.51,15.904109589041095
fffe32003000380037003200,Female,Product,Yes,3,4.0,5.8,0.43,16.5013698630137
fffe31003900320033003400,Male,Product,No,1,3.0,5.9,0.39,16.005479452054793
fffe31003800320035003600,Male,Service,Yes,1,1.0,5.0,0.27,15.961643835616439
fffe31003800340036003700,Male,Service,No,2,4.0,6.5,0.52,16.156164383561645
fffe32003300350037003100,Male,Service,No,3,6.0,8.0,0.72,16.276712328767122
fffe31003300360034003300,Female,Service,No,3,5.0,5.9,0.39,16.01095890410959
fffe32003100390035003300,Male,Service,Yes,2,4.0,3.0,0.18,16.523287671232875
fffe32003200300039003400,Female,Service,No,2,4.0,5.9,0.61,16.383561643835616
fffe3800310034003600,Female,Service,No,1,3.0,5.7,0.47,15.830136986301369
fffe3100340037003100,Female,Service,No,0,1.0,0.7,0.07,15.95068493150685
fffe33003000360033003800,Male,Product,Yes,3,5.0,5.2,0.42,16.087671232876712
fffe31003400360033003100,Male,Service,Yes,2,2.0,2.4,0.18,16.041095890410958
fffe31003200350031003300,Female,Service,Yes,1,3.0,5.1,0.41,15.69041095890411
fffe33003400300031003200,Female,Service,No,1,3.0,4.7,0.3,16.457534246575342
